offense_team_name,defense_team_name,season,week,play_uuid,gsis_play_id,game_id,gsis_game_id,gsis_old_game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_offense_team_short_name,play_defense_team_id,play_defense_team_short_name,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,41.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,1,1,1,900000.0,True,2,8,1001367,DAL,1000947,TB,True,,,65.19,,0,0,3,3,0,,,,False,False,,False,False,,0,Kickoff,False,,False,False,,,,,,,0.0,,0.0,0.0,,,,14.0,,,0.0,0.0,,,False,False,False,False,False,False,,0,0.0,{},,,,,,,False,False,True,,0.0,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.19,28.12333333333333,0.0900000000000034,30.60333333333333,Return,4.477952999999999,14.0,False,False,,,,,,,,,,,,,,,,,,,,"{""Solo - Success""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,aac099f8-87db-4d48-8c12-298b812621bb,65.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,2,2,1,896000.0,True,9,41,1001367,DAL,1000947,TB,True,1.0,10.0,14.090000000000003,left,0,0,3,3,6,"{3.922883677947027,15.74309215445102,1.647721236099386,9.329310153417538}","{0.3436450636628763,6.841131535072634,4.172389182810122,3.8586134421840796,0.41766503233913}",True,True,True,True,False,False,7.390000000000001,0,Pass,False,,False,False,4.909999999999997,2.480000000000004,True,False,False,False,1.74999600000001,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,-3.3533333333333357,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 2, ""LB"": 5}",,,,False,False,True,,7.390000000000001,fbd251de-4c8d-4d36-8958-c59b55573840,3.0,2.0,23.293333333333337,False,,,14.14,4.140000000000001,21.424154118253192,26.796827673721587,,,,,6.476772727034572,,,,,,-5.090000000000003,True,,,False,True,,,,0.6778926253,0.7439654469,0.6982132792,,,L,X,L,R,X,In,Doubles Left H on,Doubles Left H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orbit,,,True,True,1.8599999999999992,2.00592240946066,0.7138513010424511,"{""Solo - Success"",""Solo - Missed""}",0.9422989689631992,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,bdfc4947-600b-4416-8abb-cc4ae7266f6f,89.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,3,3,1,859000.0,True,42,90,1001367,DAL,1000947,TB,True,2.0,2.609999999999999,21.480000000000004,left,0,0,3,3,8,"{1.3580815692439074,1.0819385246381756,6.518931613394514}","{0.7131889207394551,4.1263871253995745,15.641856534233241,3.7995195309216427,0.5325064629611234}",False,False,True,True,True,False,6.509999999999991,0,Rush,False,,False,False,,,,,,,0.0,,11.78,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,-3.3533333333333357,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 3, ""DL"": 3, ""LB"": 5}",,,,False,False,True,,6.509999999999991,3009a934-7f05-4742-9557-b04d76bad850,1.0,3.0,23.313333333333333,False,,,21.17,11.170000000000002,21.469065764962068,27.18994176702079,,,,,,,,,,,,,False,False,,False,,,,,,,,,,,R,R,Y,,,Triple Pair Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,5.739999999999995,,,"{""Solo - Success"",""Solo - Missed""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,c3d60179-a608-4677-b1a4-a19eb37f9c28,110.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,4,4,1,828000.0,True,91,172,1001367,DAL,1000947,TB,True,1.0,10.0,27.989999999999995,left,0,0,3,3,8,"{7.125742327199674,18.604924076430805,0.5539126959542529,7.764052149630274}","{-0.06362502864503483,3.8400880399054955,3.9039640022257487,3.699021166214422,-0.17870238647407177}",False,True,True,False,False,False,-7.939999999999998,0,Rush,True,,False,False,,,,,,,0.0,,-7.939999999999998,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,-3.193333333333332,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 2, ""LB"": 5}",,,,False,False,True,True,-7.939999999999998,8c8fdb89-43d5-4083-a235-89972f1cd82f,1.0,3.0,23.473333333333336,False,28.89333333333333,5.419999999999998,27.989999999999995,17.989999999999995,21.312013322586907,26.87834153494908,,,,,,,,,,,,,False,False,,False,,,,,,,,,L,Y,R,R,Y,,Slot Right,Trey Right H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,True,False,,,6.780000000000001,,,"{""Solo - Success"",""Solo - Missed"",""Solo - Missed""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,3ab0fb79-4ecb-43ed-a0f0-178127ab1033,131.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,5,5,1,789000.0,True,173,214,1001367,DAL,1000947,TB,True,2.0,17.939999999999998,20.05,right,0,0,3,3,6,"{1.8421163261780862,1.855776239271563,11.29625394687669,0.6783763171278991}","{11.910583969089942,0.4226114539550281,4.068701124690691,3.812489427559413,0.6184761628950781}",True,True,True,True,False,False,10.570000000000007,0,Pass,False,,False,False,3.9099999999999966,6.660000000000011,True,False,False,False,1.950004000000007,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.5566666666666684,{},False,"{""OL"": 5, ""QB"": 2, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 2, ""LB"": 5}",,,,False,False,True,,10.570000000000007,b713e428-84ba-45fb-ba72-73f841e2c8a7,3.0,1.0,30.073333333333338,False,,,20.08,10.079999999999998,27.583790017221656,32.908800840882186,,,,,5.834884169573698,,,,,,-14.03,True,,,False,False,,,,0.4722658396,0.8181824088,0.8110513091,,,,,L,L,Y,In,,Trey Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,6.200000000000003,0.8774869747909981,0.4672793703984801,"{""Solo - Success"",""Solo - Missed""}",1.806107819127641,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,70108d55-a932-4a4b-9029-ed52423d3623,155.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,6,6,1,755000.0,True,215,265,1001367,DAL,1000947,TB,True,3.0,7.36999999999999,30.620000000000005,right,0,0,3,3,6,"{8.04223083618514,4.007380089645565,13.425789357259504,0.855227513472002}","{12.777152261419161,0.5255743465409353,2.771390753750353,3.596005179814526,0.22542165782961376}",True,False,True,True,True,False,16.429999999999993,0,Pass,False,,False,False,16.739999999999995,-0.3100000000000023,True,False,False,False,2.703198000000014,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.356666666666669,{},True,"{""OL"": 5, ""QB"": 2, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 2, ""LB"": 5}",,,,False,False,True,,16.429999999999993,60774815-c4e9-4421-88d7-2d0161e16914,3.0,1.0,30.14333333333333,False,,,30.65000000000001,20.65000000000001,27.68612135226313,33.297617472778455,,,,,9.12494709307198,,,,,,9.370000000000005,True,,,False,False,,,,0.5775488019,0.3411480784,0.5651202798,,,R,Y,L,L,Y,In,Trey Left H on,Trey Left H on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,,,True,True,-0.6200000000000045,3.0297216346627875,1.111002187216569,"{""Solo - Success""}",0.5991733278292735,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,f2445d30-a0b4-4929-871c-e61ab44f3805,179.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,7,7,1,733000.0,True,266,325,1001367,DAL,1000947,TB,True,1.0,10.0,47.05,right,0,0,3,3,7,"{5.7465693333592895,3.371545558202399,7.963614042324167,5.351104572562988}","{0.04235712265182201,2.8922158553131396,3.0426100770257634,0.7589207009453105,3.1619375944680925}",False,False,True,True,False,False,6.130000000000003,0,Rush,False,,False,False,,,,,,,0.0,,6.130000000000003,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,3.4766666666666666,{},False,"{""OL"": 5, ""QB"": 2, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 2, ""LB"": 5}",,,,False,False,True,True,6.130000000000003,c43afbad-c522-4091-a71c-3ec87dd1251e,,,30.293333333333337,False,45.50102689368502,15.207693560351686,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,4.579999999999998,,,"{""Solo - Success"",""Solo - Missed"",""Solo - Missed""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,1ae9e536-8ee6-42ec-a1ad-8170f08d7fc6,200.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,8,8,1,698000.0,True,326,378,1001367,DAL,1000947,TB,True,2.0,3.869999999999997,53.18,right,0,0,3,3,7,"{0.7732849791828187,1.1497268460511094,16.31851328644607}","{0.896590416810362,4.348105222225811,4.1641043261748365,4.9015176422106705}",False,False,True,True,True,False,4.259999999999998,0,Rush,False,,False,False,,,,,,,0.0,,9.769999999999996,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,3.416666666666668,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 3, ""DL"": 4, ""LB"": 4}",,,,False,False,True,,4.259999999999998,46bf397f-64a1-4356-a621-ee9f9151186e,2.0,2.0,30.113333333333337,False,37.57987132057287,7.466537987239533,53.19,43.19,26.992205146965023,33.14086091091081,,,,Right D Gap,,1023949.0,,1024516.0,,,,,False,False,,False,,,,,,,,,,,R,L,X,,,Twins Pair Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,3.879999999999995,,,"{""Assisted - Success"",""Solo assisted - Success""}",,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,fee43337-c0b8-45f2-8ee6-7d293c18970a,224.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,9,9,1,667000.0,True,379,414,1001367,DAL,1000947,TB,True,1.0,10.0,57.44,right,0,0,3,3,5,"{1.3140606162406812,19.65412423240501,0.8958127862986345}","{4.971092722683338,4.5207046868395935,0.795464054860588,5.251458263373635}",True,False,True,,False,False,0.0,0,Pass,False,,False,False,10.849999999999994,,False,,,,1.9783899999999903,False,0.0,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,0,3.6266666666666687,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 3, ""WR"": 1}","{""DB"": 3, ""DL"": 4, ""LB"": 4}",,,,False,False,,,0.0,3cd4a843-78e9-4c27-9c80-5f88069cf679,3.0,2.0,30.293333333333337,False,,,57.28,47.28,27.22430451323006,33.17345750705964,,,,,7.262626878750368,,,,,,0.8499999999999943,True,,,False,False,True,,,0.1428302377,,,,,,,L,L,Y,In,,Empty 3x2 Left F on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,0.9780012705952986,,{},,
Dallas Cowboys,Tampa Bay Buccaneers,2022/2023,Week 1,ffb0c5df-8778-4c2d-bde0-e98c99cb9657,246.0,1501094,2022_01_TB_DAL,2022091113,67f08c2a-d1f7-4e22-9dcc-27bae7b7b4d4,10,10,1,644000.0,True,415,468,1001367,DAL,1000947,TB,True,2.0,10.0,57.59,right,0,0,3,3,6,"{8.616381656103329,1.2703159414367136,11.047563251271853,4.970343047417622}","{0.2853803171479967,3.6933071641125252,3.8088331790021996,10.429866212983}",True,True,True,False,False,False,2.789999999999999,0,Rush,False,,False,False,,,,,,,0.0,,7.590000000000003,0.0,,,,0.0,,,0.0,0.0,,,,False,False,False,False,False,,0,3.6266666666666687,{},False,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",,,,False,False,True,,2.789999999999999,ac27a3ba-a294-4cf3-9ff6-eb035e570e65,3.0,1.0,30.293333333333337,False,36.14295578228737,5.849622448954037,57.75,47.75,26.8807262045488,32.474323165946885,,,,Right D Gap,,1023948.0,,1024516.0,,,,,False,False,,False,,,,,,,,,R,X,R,L,X,,Trips Right,Trips Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jet,,False,,,2.1700000000000017,,,"{""Assisted - Success"",""Solo assisted - Success""}",,
